ms, kg
12411.791, 0.2000
12521.294, 0.1986
12657.405, 0.1972
12783.783, 0.1942
12918.981, 0.1926
13041.944, 0.1912
13175.565, 0.1884
13258.631, 0.1870
13399.745, 0.1856
13542.678, 0.1827
13632.501, 0.1813
13778.468, 0.1800
13893.877, 0.1770
14003.736, 0.1756
14115.552, 0.1742
14243.347, 0.1715
14388.083, 0.1701
14523.951, 0.1688
14648.254, 0.1661
14763.952, 0.1647
14870.172, 0.1633
15048.309, 0.1621
15103.335, 0.1593
15262.120, 0.1579
15361.256, 0.1566
15482.614, 0.1541
15620.258, 0.1527
15741.798, 0.1514
15846.596, 0.1488
15955.320, 0.1475
16111.048, 0.1462
16231.784, 0.1436
16402.892, 0.1424
16451.460, 0.1411
16568.593, 0.1384
16719.813, 0.1372
16840.577, 0.1359
16968.968, 0.1334
17065.287, 0.1321
17207.482, 0.1309
17295.209, 0.1284
17439.290, 0.1272
17584.260, 0.1260
17679.776, 0.1235
17805.942, 0.1222
17944.780, 0.1210
18039.159, 0.1185
18166.379, 0.1171
18288.573, 0.1158
18408.652, 0.1132
18511.189, 0.1120
18635.516, 0.1108
18782.823, 0.1085
18879.506, 0.1073
19003.710, 0.1062
19143.765, 0.1037
19261.486, 0.1026
19355.369, 0.1014
19471.211, 0.1003
19620.981, 0.0980
19773.884, 0.0969
19875.313, 0.0958
19981.448, 0.0936
20102.201, 0.0925
20268.861, 0.0915
20338.214, 0.0894
20497.175, 0.0884
20630.627, 0.0874
20740.880, 0.0853
20851.580, 0.0843
20969.423, 0.0833
21093.257, 0.0814
21225.737, 0.0804
21324.749, 0.0794
21487.580, 0.0776
21561.430, 0.0766
21681.066, 0.0756
21846.969, 0.0737
21939.988, 0.0729
22069.229, 0.0719
22195.224, 0.0700
22309.475, 0.0692
22444.409, 0.0682
22569.780, 0.0664
22707.471, 0.0655
22816.450, 0.0646
22941.739, 0.0628
23043.591, 0.0620
23158.478, 0.0611
23303.721, 0.0595
23439.995, 0.0587
23562.834, 0.0579
23717.128, 0.0562
23801.710, 0.0554
23889.037, 0.0546
24029.836, 0.0530
24141.471, 0.0521
24294.134, 0.0513
24426.254, 0.0505
24524.257, 0.0490
24668.477, 0.0481
24786.843, 0.0474
24902.609, 0.0459
24982.159, 0.0451
25128.958, 0.0443
25264.050, 0.0430
25381.267, 0.0423
25518.129, 0.0416
25626.983, 0.0401
25727.463, 0.0394
25856.360, 0.0388
25997.450, 0.0374
26107.829, 0.0368
26280.600, 0.0361
26350.890, 0.0348
26481.441, 0.0342
26619.945, 0.0336
26728.788, 0.0324
26862.526, 0.0318
26984.348, 0.0312
27127.306, 0.0301
27207.239, 0.0295
27366.430, 0.0289
27476.545, 0.0278
27598.824, 0.0273
27685.912, 0.0267
27825.046, 0.0257
27959.313, 0.0252
28041.492, 0.0247
28201.069, 0.0237
28342.543, 0.0233
28446.998, 0.0229
28564.638, 0.0220
28650.666, 0.0217
28768.292, 0.0214
28913.704, 0.0207
29040.489, 0.0203
29211.499, 0.0199
29292.903, 0.0196
29405.748, 0.0189
29515.795, 0.0187
29614.403, 0.0184
29792.036, 0.0180
29907.003, 0.0177
30020.975, 0.0174
30148.663, 0.0171
30255.765, 0.0169
30369.521, 0.0166
30487.877, 0.0163
30612.578, 0.0161
30726.309, 0.0159
30886.444, 0.0155
30977.184, 0.0154
31099.333, 0.0152
31242.732, 0.0148
31341.217, 0.0147
31481.242, 0.0146
31579.898, 0.0142
31703.880, 0.0140
31849.748, 0.0140
31982.829, 0.0136
32090.536, 0.0134
32202.397, 0.0133
32312.898, 0.0129
32472.629, 0.0128
32545.815, 0.0127
32692.207, 0.0125
32817.107, 0.0125
33002.593, 0.0123
33051.150, 0.0121
33217.385, 0.0119
33314.040, 0.0118
33423.699, 0.0116
33528.029, 0.0116
33675.231, 0.0115
33763.961, 0.0113
33906.990, 0.0112
34056.658, 0.0112
34172.485, 0.0110
34294.397, 0.0109
34407.192, 0.0108
34522.786, 0.0107
34663.755, 0.0106
34757.585, 0.0105
34982.250, 0.0104
35045.178, 0.0103
35191.434, 0.0102
35259.291, 0.0101
35389.185, 0.0101
35526.129, 0.0099
35633.882, 0.0098
35765.613, 0.0097
35900.397, 0.0096
36057.044, 0.0095
36098.853, 0.0098
36287.929, 0.0099
36390.410, 0.0098
36489.547, 0.0098
36598.977, 0.0098
36700.287, 0.0098
36819.743, 0.0098
36974.754, 0.0099
37050.477, 0.0100
37208.685, 0.0098
37308.889, 0.0099
37453.159, 0.0099
37563.440, 0.0100
37702.984, 0.0099
37797.597, 0.0099
37965.058, 0.0099
38049.272, 0.0098
38239.660, 0.0099
38300.011, 0.0099
38395.549, 0.0098
38529.438, 0.0099
38676.849, 0.0099
38782.825, 0.0099
38907.905, 0.0099
39022.027, 0.0099
39162.326, 0.0099
39243.732, 0.0099
39394.743, 0.0098
39553.173, 0.0098
39625.226, 0.0099
39756.963, 0.0098
39891.658, 0.0098
40016.874, 0.0099
40161.026, 0.0099
40280.738, 0.0098
40372.395, 0.0098
40495.080, 0.0098
40661.778, 0.0098
40747.404, 0.0098
40858.419, 0.0098
41011.228, 0.0098
41149.992, 0.0098
41216.642, 0.0098
41356.134, 0.0098
41498.886, 0.0097
41616.003, 0.0098
41713.489, 0.0098
41830.590, 0.0098
41970.575, 0.0098
42098.852, 0.0098
