ms, kg
29685.276, -0.0053
29714.955, -0.0053
29762.297, -0.0054
29803.760, -0.0054
29847.092, -0.0053
29895.420, -0.0055
29939.409, -0.0055
29981.600, -0.0054
30072.755, -0.0054
30103.603, -0.0055
30133.995, -0.0054
30159.249, -0.0053
30220.084, -0.0053
30281.149, -0.0053
30318.495, -0.0053
30356.173, -0.0053
30385.535, -0.0053
30409.577, -0.0053
30462.936, -0.0052
30486.238, -0.0052
30539.943, -0.0053
30569.135, -0.0053
30598.587, -0.0053
30666.306, -0.0053
30721.928, -0.0053
30727.105, -0.0053
30776.409, -0.0053
30805.935, -0.0054
30873.289, -0.0054
30922.277, -0.0054
30957.756, -0.0054
30993.271, -0.0055
31058.448, -0.0054
31105.838, -0.0054
31168.809, -0.0053
31230.436, -0.0053
31322.433, 0.0677
31334.280, 0.0761
31395.262, 0.0821
31454.576, 0.0875
31490.139, 0.0948
31561.233, 0.0973
31604.538, 0.0991
31676.685, 0.1030
31730.379, 0.1048
31777.734, 0.1069
31813.448, 0.1114
31862.179, 0.1135
31922.645, 0.1161
32013.662, 0.1212
32072.877, 0.1236
32132.171, 0.1269
32181.732, 0.1362
32217.990, 0.1413
32246.369, 0.1467
32300.308, 0.1530
32329.209, 0.1634
32396.067, 0.1697
32439.789, 0.1778
32463.403, 0.1961
32492.992, 0.2112
32546.687, 0.2346
32587.786, 0.2673
32605.606, 0.2623
32660.575, 0.2569
32690.686, 0.2522
32731.525, 0.2502
32790.776, 0.2481
32832.494, 0.2455
32891.411, 0.2442
32938.781, 0.2426
33019.538, 0.2388
33063.681, 0.2374
33106.445, 0.2357
33148.325, 0.2330
33183.853, 0.2311
33224.999, 0.2293
33274.679, 0.2266
33327.639, 0.2252
33357.243, 0.2234
33404.658, 0.2198
33440.188, 0.2186
33501.191, 0.2175
33513.443, 0.2142
33554.424, 0.2124
33595.871, 0.2107
33645.417, 0.2083
33692.152, 0.2068
33745.526, 0.2049
33798.712, 0.2016
33865.765, 0.2005
33920.958, 0.1993
33968.386, 0.1957
34023.077, 0.1941
34065.001, 0.1929
34100.498, 0.1918
34147.697, 0.1887
34194.376, 0.1870
34231.218, 0.1855
34290.167, 0.1831
34363.085, 0.1816
34418.879, 0.1800
34444.168, 0.1770
34456.735, 0.1759
34500.136, 0.1746
34555.715, 0.1716
34609.034, 0.1701
34674.652, 0.1688
34727.609, 0.1662
34763.521, 0.1648
34818.662, 0.1633
34847.897, 0.1606
34952.128, 0.1594
34982.082, 0.1581
35011.260, 0.1553
35058.641, 0.1539
35088.700, 0.1527
35147.579, 0.1500
35203.083, 0.1486
35293.909, 0.1473
35385.963, 0.1449
35445.466, 0.1437
35501.543, 0.1423
35563.205, 0.1396
35617.824, 0.1383
35667.626, 0.1370
35724.238, 0.1346
35804.844, 0.1333
35854.582, 0.1320
35917.604, 0.1294
35955.459, 0.1281
36003.700, 0.1267
36052.556, 0.1241
36100.258, 0.1229
36152.991, 0.1216
36206.389, 0.1191
36265.746, 0.1179
36326.477, 0.1167
36379.708, 0.1154
36409.315, 0.1130
36445.242, 0.1118
36474.516, 0.1106
36535.310, 0.1083
36566.774, 0.1071
36640.336, 0.1060
36664.398, 0.1039
36794.136, 0.1029
36902.404, 0.1018
36993.490, 0.0995
37046.812, 0.0984
37094.272, 0.0974
37161.994, 0.0954
37227.510, 0.0943
37325.005, 0.0933
37386.748, 0.0913
37460.795, 0.0903
37545.096, 0.0893
37601.036, 0.0872
37631.429, 0.0862
37674.926, 0.0852
37760.980, 0.0831
37797.738, 0.0822
37859.492, 0.0813
37900.909, 0.0794
37973.950, 0.0784
